"Gene_focal","Gene_ortho","species","Common Pfam match or OrthoDB group","value focal","value target","property","dataset"
"GAST","ENSGALG00000027219","Gallus_gallus",TRUE,65,50,"Coil pct","human"
"GEMIN8","ENSMGAG00000006743","Meleagris_gallopavo",FALSE,61,53,"Coil pct","human"
"GEMIN8","ENSMGAG00000009524","Meleagris_gallopavo",FALSE,61,54,"Coil pct","human"
"GEMIN8","SHROOM3","Meleagris_gallopavo",FALSE,60,72,"Coil pct","human"
"HMGN3","WRB","Latimeria_chalumnae",FALSE,83,24,"Coil pct","human"
"IL13","ENSMGAG00000009008","Meleagris_gallopavo",FALSE,43,33,"Coil pct","human"
"IL13","ENSTGUG00000001384","Taeniopygia_guttata",FALSE,43,42,"Coil pct","human"
"IL2","ENSTGUG00000001994","Taeniopygia_guttata",FALSE,37,38,"Coil pct","human"
"IL5","ENSMGAG00000008970","Meleagris_gallopavo",TRUE,45,28,"Coil pct","human"
"IL7","ENSTGUG00000011621","Taeniopygia_guttata",FALSE,44,40,"Coil pct","human"
"IL9","fbxl3l","Latimeria_chalumnae",FALSE,40,49,"Coil pct","human"
"ISYNA1","fkbp8","Danio_rerio",FALSE,55,43,"Coil pct","human"
"IZUMO2","CRHR2","Gallus_gallus",FALSE,41,36,"Coil pct","human"
"IZUMO2","CRHR2","Meleagris_gallopavo",FALSE,41,36,"Coil pct","human"
"IZUMO2","ENSGALG00000029857","Gallus_gallus",FALSE,41,44,"Coil pct","human"
"KRTAP23-1","Krtap13-1","Rattus_norvegicus",TRUE,77,96,"Coil pct","human"
"KRTAP23-1","LOC100363136","Rattus_norvegicus",TRUE,77,91,"Coil pct","human"
"L1TD1","ENSGALG00000038993","Gallus_gallus",FALSE,52,60,"Coil pct","human"
"LOR","ENSGGOG00000028143","Gorilla_gorilla",FALSE,97,49,"Coil pct","human"
"MAGEA4","ATP10A","Meleagris_gallopavo",FALSE,59,50,"Coil pct","human"
"MAGEA4","ATP10A","Taeniopygia_guttata",FALSE,59,50,"Coil pct","human"
"MAGEA4","ENSMGAG00000005194","Meleagris_gallopavo",FALSE,59,50,"Coil pct","human"
"MAGEA4","ENSTGUG00000006374","Taeniopygia_guttata",FALSE,59,49,"Coil pct","human"
"MAGEA4","ENSTGUG00000006422","Taeniopygia_guttata",FALSE,59,61,"Coil pct","human"
"MAGEA4","GABRA3","Meleagris_gallopavo",FALSE,59,49,"Coil pct","human"
"MAGEA4","UBE3A","Meleagris_gallopavo",FALSE,59,53,"Coil pct","human"
"MAGEA4","UBE3A","Taeniopygia_guttata",FALSE,59,54,"Coil pct","human"
"MT1HL1","CABZ01088982.1","Danio_rerio",FALSE,82,55,"Coil pct","human"
"MTRNR2L12","ENSCAFG00000023663","Canis_familiaris",FALSE,76,53,"Coil pct","human"
"MTRNR2L12","ENSGALG00000040949","Gallus_gallus",FALSE,76,54,"Coil pct","human"
"MTRNR2L12","ENSMGAG00000014414","Meleagris_gallopavo",FALSE,76,55,"Coil pct","human"
"MTRNR2L12","ENSMGAG00000014415","Meleagris_gallopavo",FALSE,76,50,"Coil pct","human"
"MTRNR2L13","ENSCAFG00000012283","Canis_familiaris",FALSE,32,44,"Coil pct","human"
"NAT14","aplp2","Lepisosteus_oculatus",FALSE,46,53,"Coil pct","human"
"NAT14","ENSACAG00000029066","Anolis_carolinensis",FALSE,46,48,"Coil pct","human"
"NAT14","NFRKB","Meleagris_gallopavo",FALSE,46,59,"Coil pct","human"
"NAT14","NFRKB","Taeniopygia_guttata",FALSE,46,59,"Coil pct","human"
"NAT14","RIPK4","Gallus_gallus",FALSE,46,52,"Coil pct","human"
"NAT14","RIPK4","Taeniopygia_guttata",FALSE,46,50,"Coil pct","human"
"NAT14","SST","Gallus_gallus",FALSE,50,41,"Coil pct","human"
"NAT14","SST","Meleagris_gallopavo",FALSE,83,56,"Coil pct","human"
"NUDT16","ENSMGAG00000011441","Meleagris_gallopavo",FALSE,65,46,"Coil pct","human"
"ODF3L2","ENSMGAG00000002676","Meleagris_gallopavo",FALSE,90,36,"Coil pct","human"
"POM121L12","ENSMGAG00000015426","Meleagris_gallopavo",FALSE,79,51,"Coil pct","human"
"PRM1","RMI2","Gorilla_gorilla",FALSE,60,63,"Coil pct","human"
"PTH","ENSLACG00000006640","Latimeria_chalumnae",FALSE,42,56,"Coil pct","human"
"PXT1","zgc:194242","Latimeria_chalumnae",FALSE,44,43,"Coil pct","human"
"QRFP","FAM20B","Anolis_carolinensis",FALSE,66,47,"Coil pct","human"
"RRS1","ENSACAG00000016673","Anolis_carolinensis",FALSE,53,49,"Coil pct","human"
"SNAPC5","ENSMGAG00000017426","Meleagris_gallopavo",TRUE,48,30,"Coil pct","human"
"SNAPC5","ENSTGUG00000009402","Taeniopygia_guttata",TRUE,48,51,"Coil pct","human"
"SSMEM1","CPA5","Anolis_carolinensis",FALSE,67,48,"Coil pct","human"
"SSMEM1","ENSACAG00000025595","Anolis_carolinensis",FALSE,67,49,"Coil pct","human"
"SUPT16H","aktip","Lepisosteus_oculatus",FALSE,63,63,"Coil pct","human"
"SUPT16H","AKTIP","Meleagris_gallopavo",FALSE,63,65,"Coil pct","human"
"SUPT16H","rbl2","Lepisosteus_oculatus",FALSE,48,54,"Coil pct","human"
"SUPT16H","RBL2","Meleagris_gallopavo",FALSE,48,48,"Coil pct","human"
"TAC3","CRHR2","Gallus_gallus",FALSE,61,36,"Coil pct","human"
"TAC3","CRHR2","Meleagris_gallopavo",FALSE,61,36,"Coil pct","human"
"TAC3","ENSGALG00000029857","Gallus_gallus",FALSE,61,44,"Coil pct","human"
"TAF10","ENSTGUG00000000602","Taeniopygia_guttata",FALSE,73,57,"Coil pct","human"
"TEX29","ENSACAG00000029361","Anolis_carolinensis",FALSE,70,57,"Coil pct","human"
"TEX37","ENSACAG00000001230","Anolis_carolinensis",FALSE,87,65,"Coil pct","human"
"TEX37","ENSACAG00000008364","Anolis_carolinensis",FALSE,87,25,"Coil pct","human"
"TEX37","ENSMGAG00000013186","Meleagris_gallopavo",FALSE,87,28,"Coil pct","human"
"TEX37","ENSTGUG00000010868","Taeniopygia_guttata",FALSE,87,16,"Coil pct","human"
"TEX43","ENSLACG00000002786","Latimeria_chalumnae",FALSE,74,58,"Coil pct","human"
"TEX43","ENSLACG00000003195","Latimeria_chalumnae",FALSE,74,48,"Coil pct","human"
"TMCO2","si:dkey-148f10.4","Danio_rerio",FALSE,36,32,"Coil pct","human"
"TMCO2","si:dkey-148f10.4","Latimeria_chalumnae",FALSE,36,37,"Coil pct","human"
"UTF1","ENSACAG00000024721","Anolis_carolinensis",FALSE,61,73,"Coil pct","human"
"UTS2","si:dkey-264d12.1","Danio_rerio",FALSE,52,43,"Coil pct","human"
"UTS2","uts2b","Danio_rerio",TRUE,53,61,"Coil pct","human"
"IL7","ENSMGAG00000011608","Meleagris_gallopavo",TRUE,44,54,"Coil pct","human"
"IL7","ENSTGUG00000011619","Taeniopygia_guttata",TRUE,44,53,"Coil pct","human"
"MT-ATP8","ATP8","Anolis_carolinensis",TRUE,72,73,"Coil pct","human"
"MT-ATP8","ATP8","Latimeria_chalumnae",TRUE,72,73,"Coil pct","human"
"MT-ATP8","ATP8","Lepisosteus_oculatus",TRUE,72,73,"Coil pct","human"
"MT-ATP8","ATP8","Meleagris_gallopavo",TRUE,72,73,"Coil pct","human"
"MT-ATP8","ATP8","Taeniopygia_guttata",TRUE,72,73,"Coil pct","human"
