"Gene_name","dN","dS","micro-synteny","dataset","dNdS"
"CG7900",0.0229,0.1329,"NO","fruitfly",0.1723
"CG7878",0.0289,0.108,"NO","fruitfly",0.2676
"CG9667",0.009,0.127,"YES","fruitfly",0.0709
"Gie",1e-04,0.1035,"NO","fruitfly",0.001
"CG7800",0.0769,0.1279,"YES","fruitfly",0.6013
"CG18249",0.0418,0.1354,"NO","fruitfly",0.3087
"Ada2b",0.0032,0.0878,"NO","fruitfly",0.0364
"CG9636",0.0042,0.1329,"NO","fruitfly",0.0316
"CG9630",0.0098,0.1185,"NO","fruitfly",0.0827
"CG11672",0.017,0.0789,"NO","fruitfly",0.2155
"CG9626",0.0092,0.0896,"NO","fruitfly",0.1027
"tex",2e-04,0.1902,"NO","fruitfly",0.0011
"CG11693",0.0028,0.0973,"NO","fruitfly",0.0288
"CG11698",0.0634,0.1399,"NO","fruitfly",0.4532
"Coq2",0.007,0.121,"NO","fruitfly",0.0579
"Or85a",0.007,0.1295,"NO","fruitfly",0.0541
"CG9601",0.0234,0.1777,"NO","fruitfly",0.1317
"COX7AL",0.0143,0.1427,"NO","fruitfly",0.1002
"DppIII",0.0027,0.122,"NO","fruitfly",0.0221
"CG7352",0.0345,0.1241,"NO","fruitfly",0.278
"CG9684",0.0825,0.131,"NO","fruitfly",0.6298
"CG11737",0.0124,0.1118,"NO","fruitfly",0.1109
"Or85d",0.0168,0.1538,"NO","fruitfly",0.1092
"Cyp313b1",0.0164,0.1327,"NO","fruitfly",0.1236
"SLIRP2",3e-04,0.3354,"NO","fruitfly",9e-04
"CG11753",1e-04,0.1003,"NO","fruitfly",0.001
"CG8032",0.0023,0.0902,"NO","fruitfly",0.0255
"CG8036",0.0027,0.1366,"NO","fruitfly",0.0198
"mRpL19",0.0071,0.1372,"NO","fruitfly",0.0517
"CG9773",0.0016,0.0828,"YES","fruitfly",0.0193
"CG8043",0.0093,0.1304,"NO","fruitfly",0.0713
"CG11755",0.0142,0.2113,"NO","fruitfly",0.0672
"CG8112",0.007,0.1069,"NO","fruitfly",0.0655
"CG8116",0.0033,0.0408,"NO","fruitfly",0.0809
"CG11760",1e-04,0.0845,"NO","fruitfly",0.0012
"CG8136",0.0387,0.1385,"YES","fruitfly",0.2794
"CG8145",0.0363,0.1331,"NO","fruitfly",0.2727
"CG11762",0.0307,0.0947,"NO","fruitfly",0.3242
"CG8159",0.02,0.1408,"NO","fruitfly",0.142
"ranshi",0.0354,0.1428,"NO","fruitfly",0.2479
"CG8202",0.01,0.1345,"NO","fruitfly",0.0743
"CG9801",0.0086,0.1105,"NO","fruitfly",0.0778
"CG8236",0.0048,0.1037,"NO","fruitfly",0.0463
"CG13318",0.0118,0.0906,"NO","fruitfly",0.1302
"Ir85a",0.0113,0.1407,"NO","fruitfly",0.0803
"Tcp-1eta",0.0016,0.1453,"NO","fruitfly",0.011
"CG9839",0.0223,0.1127,"NO","fruitfly",0.1979
"hng2",0.0212,0.0853,"NO","fruitfly",0.2485
"CG9837",0.0173,0.1816,"NO","fruitfly",0.0953
"CG8379",0.0031,0.1449,"NO","fruitfly",0.0214
"skap",0.0074,0.0658,"NO","fruitfly",0.1125
"CG11964",0.0046,0.134,"NO","fruitfly",0.0343
"CAHbeta",1e-04,0.1144,"NO","fruitfly",9e-04
"RagA-B",0.0056,0.1634,"NO","fruitfly",0.0343
"CG11975",1e-04,0.0916,"NO","fruitfly",0.0011
"CG11977",0.0438,0.2084,"NO","fruitfly",0.2102
"CG11980",0.0394,0.1149,"NO","fruitfly",0.3429
"CG11982",0.0098,0.1218,"NO","fruitfly",0.0805
"CG11983",0.0216,0.0761,"NO","fruitfly",0.2838
"CG11984",0.0064,0.0479,"NO","fruitfly",0.1336
"CG11986",0.049,0.1577,"NO","fruitfly",0.3107
"hyx",0.0016,0.1355,"NO","fruitfly",0.0118
"Kdm2",0.0041,0.096,"NO","fruitfly",0.0427
"beag",0.0079,0.1288,"NO","fruitfly",0.0613
"Ada",0.0295,0.1375,"NO","fruitfly",0.2145
"CG11997",0.0184,0.0917,"NO","fruitfly",0.2007
"CG8420",0.006,0.0623,"NO","fruitfly",0.0963
"St2",0.0268,0.1862,"NO","fruitfly",0.1439
"CG16734",0.0295,0.1255,"NO","fruitfly",0.2351
"CG16736",0.0189,0.0563,"NO","fruitfly",0.3357
"Ibf2",0.0044,0.1096,"NO","fruitfly",0.0401
"Ibf1",0.0074,0.142,"NO","fruitfly",0.0521
"VhaM8.9",0.0026,0.0875,"NO","fruitfly",0.0297
"sage",0.0103,0.1536,"NO","fruitfly",0.0671
"HP1e",0.0432,0.3405,"NO","fruitfly",0.1269
"CG8861",0.013,0.0726,"NO","fruitfly",0.1791
"CG8866",0.0078,0.1026,"NO","fruitfly",0.076
"CG8121",0.0035,0.1162,"NO","fruitfly",0.0301
"CG18473",0.0036,0.1133,"NO","fruitfly",0.0318
"CG8129",0.0071,0.1589,"NO","fruitfly",0.0447
"CG8132",0.0142,0.166,"NO","fruitfly",0.0855
"CG9356",0.0226,0.1613,"NO","fruitfly",0.1401
"CG8135",0.0032,0.1603,"NO","fruitfly",0.02
"Task7",0.0013,0.1785,"NO","fruitfly",0.0073
"GstZ1",0.0207,0.1411,"NO","fruitfly",0.1467
"GstZ2",0.0019,0.1371,"NO","fruitfly",0.0139
"CG16779",0.0084,0.1081,"NO","fruitfly",0.0777
"CG8176",0.0132,0.1168,"NO","fruitfly",0.113
"mura",0.0094,0.0619,"NO","fruitfly",0.1519
"CG8199",0.0082,0.1023,"NO","fruitfly",0.0802
"CG9393",0.0065,0.105,"NO","fruitfly",0.0619
"CG16789",0.0016,0.1495,"NO","fruitfly",0.0107
"CG16790",0.0283,0.1892,"NO","fruitfly",0.1496
"CG9396",0.0092,0.1211,"NO","fruitfly",0.076
"CG9399",0.0057,0.0596,"NO","fruitfly",0.0956
"CG8273",0.0234,0.0919,"NO","fruitfly",0.2546
"CG8301",0.0046,0.1299,"NO","fruitfly",0.0354
"P58IPK",0.0035,0.1653,"NO","fruitfly",0.0212
"bocks",0.0352,0.1327,"NO","fruitfly",0.2653
"CG8312",0.0074,0.1325,"NO","fruitfly",0.0558
"CG9427",0.0678,0.3292,"NO","fruitfly",0.206
"CG8319",0.0332,0.2138,"NO","fruitfly",0.1553
"SpdS",0.003,0.1199,"NO","fruitfly",0.025
"CG9492",0.0011,0.1018,"NO","fruitfly",0.0108
"CG8358",0.0318,0.1423,"NO","fruitfly",0.2235
"CG16817",0.0044,0.1772,"NO","fruitfly",0.0248
"CG9444",0.0131,0.1409,"NO","fruitfly",0.093
"CG18542",0.007,0.1352,"NO","fruitfly",0.0518
"CG12950",0.0025,0.0994,"NO","fruitfly",0.0252
"CG12948",0.0073,0.0585,"NO","fruitfly",0.1248
"CG16908",0.0174,0.1081,"NO","fruitfly",0.161
"Rpt3R",0.0023,0.1723,"NO","fruitfly",0.0133
"CG8412",0.0128,0.094,"NO","fruitfly",0.1362
"CG8417",0.0044,0.1379,"NO","fruitfly",0.0319
"CG8481",1e-04,0.099,"NO","fruitfly",0.001
"CG9471",0.0064,0.1455,"NO","fruitfly",0.044
"Whamy",0.0166,0.0839,"NO","fruitfly",0.1979
"topi",0.0334,0.1297,"NO","fruitfly",0.2575
"CG12945",0.045,0.0827,"NO","fruitfly",0.5441
"CG8507",2e-04,0.1524,"NO","fruitfly",0.0013
"CG8516",0.0076,0.0951,"NO","fruitfly",0.0799
"CG8526",0.0067,0.1187,"YES","fruitfly",0.0564
"CG8534",0.0183,0.1098,"NO","fruitfly",0.1667
"eloF",0.0329,0.1799,"NO","fruitfly",0.1829
"CG16904",0.0111,0.1328,"NO","fruitfly",0.0836
"CG9459",0.0412,0.206,"NO","fruitfly",0.2
"CG9458",0.0152,0.1698,"NO","fruitfly",0.0895
"Art4",0.0031,0.0958,"NO","fruitfly",0.0324
"Spn85F",0.0074,0.077,"NO","fruitfly",0.0961
"CG5359",0.0255,0.0894,"NO","fruitfly",0.2852
"CG11722",0.0065,0.109,"NO","fruitfly",0.0596
"mtTFB2",0.018,0.1085,"NO","fruitfly",0.1659
"CG12811",0.0109,0.0868,"NO","fruitfly",0.1256
"CG3925",0.0213,0.0979,"NO","fruitfly",0.2176
"Fancl",0.014,0.1111,"NO","fruitfly",0.126
"Npc2d",0.0054,0.1533,"NO","fruitfly",0.0352
"Npc2c",0.0198,0.0756,"NO","fruitfly",0.2619
"CG5361",0.0504,0.1609,"NO","fruitfly",0.3132
"CG3940",0.0085,0.0896,"NO","fruitfly",0.0949
"TAF1B",0.0174,0.1464,"NO","fruitfly",0.1189
"CG6254",0.0226,0.1015,"NO","fruitfly",0.2227
"CG12814",0.003,0.0648,"NO","fruitfly",0.0463
"CG12420",0.0297,0.1623,"NO","fruitfly",0.183
"CG3999",0.0045,0.1521,"NO","fruitfly",0.0296
"Sirt6",0.0163,0.1847,"NO","fruitfly",0.0883
"CG6293",0.0032,0.1224,"NO","fruitfly",0.0261
"CG12818",0.0157,0.1381,"NO","fruitfly",0.1137
"sle",0.0592,0.1115,"NO","fruitfly",0.5309
"CG12592",0.0954,0.2395,"NO","fruitfly",0.3983
"CG18545",0.1299,0.1435,"NO","fruitfly",0.9052
"CG6325",0.0074,0.0863,"NO","fruitfly",0.0857
"Rrp46",0.0189,0.141,"YES","fruitfly",0.134
"CG6345",0.0128,0.159,"NO","fruitfly",0.0805
"Cyp12e1",0.0102,0.1184,"NO","fruitfly",0.0861
"CG6465",0.008,0.1584,"NO","fruitfly",0.0505
"CG14684",0.0256,0.0778,"YES","fruitfly",0.329
"CG14689",9e-04,0.157,"NO","fruitfly",0.0057
"CG4073",0.0455,0.1552,"NO","fruitfly",0.2932
"tomboy20",0.0559,0.1661,"NO","fruitfly",0.3365
"CG14691",0.0679,0.1886,"NO","fruitfly",0.36
"Cap-H2",0.0483,0.1175,"NO","fruitfly",0.4111
"Desi",0.0051,0.1742,"NO","fruitfly",0.0293
"Art1",0.0034,0.1202,"NO","fruitfly",0.0283
"CG14687",0.0158,0.1353,"NO","fruitfly",0.1168
"CG14692",0.0743,0.147,"NO","fruitfly",0.5054
"CG14693",0.0256,0.1448,"NO","fruitfly",0.1768
"CG4089",0.0104,0.1253,"NO","fruitfly",0.083
"CG4565",0.0211,0.0891,"NO","fruitfly",0.2368
"CG6567",0.0113,0.1318,"NO","fruitfly",0.0857
"CG4511",0.0057,0.1312,"NO","fruitfly",0.0434
"CG4570",0.017,0.1328,"NO","fruitfly",0.128
"CG14694",0.0156,0.1337,"NO","fruitfly",0.1167
"CG6574",0.0148,0.1877,"NO","fruitfly",0.0788
"CG4596",1e-04,0.1263,"NO","fruitfly",8e-04
"CG14695",0.0303,0.1522,"NO","fruitfly",0.1991
"Tpc1",0.0053,0.1171,"NO","fruitfly",0.0453
"CG14696",0.0077,0.1692,"NO","fruitfly",0.0455
"Leash",0.0068,0.1375,"NO","fruitfly",0.0495
"Tengl4",0.0282,0.1443,"NO","fruitfly",0.1954
"CG6629",0.0148,0.1539,"NO","fruitfly",0.0962
"CG4706",0.0096,0.1536,"NO","fruitfly",0.0625
"CG18577",0.0366,0.1224,"NO","fruitfly",0.299
"SdhC",1e-04,0.1391,"NO","fruitfly",7e-04
"ZnT86D",0.0012,0.1487,"NO","fruitfly",0.0081
"CG4820",0.0149,0.1174,"NO","fruitfly",0.1269
"CG6689",0.0264,0.1027,"NO","fruitfly",0.2571
"CG6693",0.0093,0.2521,"NO","fruitfly",0.0369
"CG17726",0.0115,0.1356,"NO","fruitfly",0.0848
"GCC88",0.0081,0.1231,"NO","fruitfly",0.0658
"CG17187",0.0173,0.1541,"NO","fruitfly",0.1123
"Arfip",0.0074,0.1254,"NO","fruitfly",0.059
"CG17721",0.1675,0.2603,"NO","fruitfly",0.6435
"CG5214",0.003,0.0763,"NO","fruitfly",0.0393
"mRpL40",0.0205,0.1119,"NO","fruitfly",0.1832
"Ranbp9",0.0069,0.1469,"NO","fruitfly",0.047
"CG5270",0.0176,0.144,"NO","fruitfly",0.1222
"CG18643",0.0118,0.1191,"NO","fruitfly",0.0991
"RpL24-like",0.0107,0.1871,"NO","fruitfly",0.0572
"CG5276",0.0145,0.2,"NO","fruitfly",0.0725
"CG6744",0.018,0.1574,"NO","fruitfly",0.1144
"CG5281",1e-04,0.1322,"NO","fruitfly",8e-04
"PGRP-LB",0.0168,0.1182,"NO","fruitfly",0.1421
"dpr5",0.0101,0.1334,"NO","fruitfly",0.0757
"CG14708",0.0722,0.143,"NO","fruitfly",0.5049
"CG10898",1e-04,0.1239,"NO","fruitfly",8e-04
"sea",0.0083,0.1818,"NO","fruitfly",0.0457
"fabp",0.0461,0.3623,"NO","fruitfly",0.1272
"wkd",0.0011,0.1571,"NO","fruitfly",0.007
"CG6791",0.0121,0.1321,"NO","fruitfly",0.0916
"CG14710",0.0358,0.1986,"NO","fruitfly",0.1803
"CG6808",0.0501,0.1599,"NO","fruitfly",0.3133
"CG14711",0.0179,0.1512,"NO","fruitfly",0.1184
"CG6813",0.0619,0.0757,"NO","fruitfly",0.8177
"CG14712",0.0489,0.0881,"NO","fruitfly",0.5551
"Elp1",0.0203,0.1141,"NO","fruitfly",0.1779
"CG14715",0.0065,0.1176,"NO","fruitfly",0.0553
"CG18476",0.0085,0.1171,"NO","fruitfly",0.0726
"Ho",0.0067,0.114,"NO","fruitfly",0.0588
"Fer3",0.0025,0.1432,"NO","fruitfly",0.0175
"CG14718",0.0362,0.0865,"NO","fruitfly",0.4185
"CG14720",0.0048,0.0908,"NO","fruitfly",0.0529
"CG12594",0.0128,0.0667,"NO","fruitfly",0.1919
"CG14721",0.004,0.1633,"NO","fruitfly",0.0245
"CG14722",0.0096,0.11,"NO","fruitfly",0.0873
"CG17360",0.0077,0.108,"NO","fruitfly",0.0713
"HisCl1",0.0011,0.074,"NO","fruitfly",0.0149
"CG6950",0.0058,0.1031,"NO","fruitfly",0.0563
"CG6959",0.004,0.1199,"NO","fruitfly",0.0334
"CG6962",0.0247,0.1143,"NO","fruitfly",0.2161
"mthl5",0.0135,0.136,"NO","fruitfly",0.0993
"CG6971",2e-04,0.1747,"NO","fruitfly",0.0011
"Cad87A",0.0032,0.125,"NO","fruitfly",0.0256
"CG10005",0.0038,0.1012,"NO","fruitfly",0.0375
"CG18547",0.0118,0.1487,"NO","fruitfly",0.0794
"Tk",0.0088,0.1707,"NO","fruitfly",0.0516
"KLHL18",0.0122,0.1262,"NO","fruitfly",0.0967
"GCC185",0.0174,0.0983,"NO","fruitfly",0.177
"CG3313",0.001,0.1314,"NO","fruitfly",0.0076
"Spt3",0.0033,0.1537,"NO","fruitfly",0.0215
"ssp5",0.0218,0.1316,"NO","fruitfly",0.1657
"CG14739",0.0127,0.0842,"NO","fruitfly",0.1508
"CG14740",0.0171,0.1341,"NO","fruitfly",0.1275
"ATP8B",0.0095,0.1109,"NO","fruitfly",0.0857
"CG4702",1e-04,0.0773,"NO","fruitfly",0.0013
"dpr15",0.0223,0.0375,"NO","fruitfly",0.5947
"CG4810",0.0141,0.228,"NO","fruitfly",0.0618
"CG3809",0.0092,0.1553,"NO","fruitfly",0.0592
"CG4848",0.0141,0.1254,"NO","fruitfly",0.1124
"CG4860",0.0142,0.1324,"NO","fruitfly",0.1073
"CG10014",0.018,0.1503,"NO","fruitfly",0.1198
"CG17404",0.009,0.1483,"YES","fruitfly",0.0607
"CG12256",0.0033,0.141,"NO","fruitfly",0.0234
"CG3916",0.0137,0.2174,"NO","fruitfly",0.063
"CG3942",0.0261,0.1878,"NO","fruitfly",0.139
"CG17738",0.0263,0.0734,"NO","fruitfly",0.3583
"CG4066",0.0975,0.1289,"NO","fruitfly",0.7564
"CG10038",0.0158,0.1298,"NO","fruitfly",0.1217
"CG10041",0.0291,0.1672,"NO","fruitfly",0.174
"MBD-R2",0.0272,0.1141,"NO","fruitfly",0.2384
"CG4115",1e-04,0.1404,"NO","fruitfly",7e-04
"CG10035",0.0192,0.1167,"NO","fruitfly",0.1645
"GstD11",1e-04,0.1007,"NO","fruitfly",0.001
"CG10096",0.0128,0.144,"NO","fruitfly",0.0889
"CG10097",0.0249,0.1443,"NO","fruitfly",0.1726
"lig3",0.0361,0.1012,"NO","fruitfly",0.3567
"Cyp9f2",0.0121,0.1398,"NO","fruitfly",0.0866
"CG5167",0.0131,0.1403,"NO","fruitfly",0.0934
"CG5196",0.0071,0.1066,"NO","fruitfly",0.0666
"Scgbeta",0.0036,0.2258,"NO","fruitfly",0.0159
"CG17202",0.0291,0.1082,"NO","fruitfly",0.2689
"Sas",0.0163,0.105,"NO","fruitfly",0.1552
"CG5641",0.0043,0.1474,"NO","fruitfly",0.0292
"CG5245",0.0628,0.1524,"NO","fruitfly",0.4121
"CG5844",0.0046,0.1723,"NO","fruitfly",0.0267
"CG17207",0.0838,0.1432,"NO","fruitfly",0.5852
"CG5538",0.1072,0.0954,"NO","fruitfly",1.1237
"CG18549",1e-04,0.1119,"NO","fruitfly",9e-04
"trus",0.0233,0.1461,"NO","fruitfly",0.1595
"CG5961",0.0177,0.156,"NO","fruitfly",0.1135
"CG12267",0.0035,0.135,"NO","fruitfly",0.0259
"CG5608",0.007,0.1674,"NO","fruitfly",0.0418
"Snx3",2e-04,0.1611,"NO","fruitfly",0.0012
"CG6753",0.001,0.1331,"NO","fruitfly",0.0075
"Dtg",0.0405,0.108,"YES","fruitfly",0.375
"CG14395",0.0053,0.1705,"NO","fruitfly",0.0311
"Gnmt",0.003,0.1873,"NO","fruitfly",0.016
"Cyp313a4",0.0081,0.1667,"NO","fruitfly",0.0486
"CG14391",0.0164,0.108,"NO","fruitfly",0.1519
"NijC",1e-04,0.1159,"NO","fruitfly",9e-04
"CG12279",0.0193,0.1453,"NO","fruitfly",0.1328
"CG5724",0.1611,1.368,"NO","fruitfly",0.1178
"CG5999",0.0372,0.1647,"NO","fruitfly",0.2259
"beat-Vc",0.0047,0.0636,"NO","fruitfly",0.0739
"beat-Va",0.0014,0.0965,"NO","fruitfly",0.0145
"CG10126",0.0256,0.1177,"NO","fruitfly",0.2175
"d-cup",0.0061,0.0898,"NO","fruitfly",0.0679
"CG10909",0.0658,0.1082,"NO","fruitfly",0.6081
"beat-Vb",0.0056,0.0938,"NO","fruitfly",0.0597
"Cyp304a1",0.0162,0.1271,"NO","fruitfly",0.1275
"CG14384",0.0835,0.1075,"NO","fruitfly",0.7767
"CG7381",0.0064,0.0982,"NO","fruitfly",0.0652
"CG7091",0.0186,0.1716,"NO","fruitfly",0.1084
"Paip2",1e-04,0.0902,"NO","fruitfly",0.0011
"CG14383",0.0351,0.1358,"NO","fruitfly",0.2585
"CG7488",0.0111,0.125,"NO","fruitfly",0.0888
"CG11656",0.0207,0.1503,"NO","fruitfly",0.1377
"CG8031",0.0245,0.0953,"NO","fruitfly",0.2571
"CG12360",0.0075,0.0954,"NO","fruitfly",0.0786
"CG11668",0.0256,0.1231,"NO","fruitfly",0.208
"CG11670",0.0258,0.1369,"NO","fruitfly",0.1885
"CG7966",0.0073,0.1353,"NO","fruitfly",0.054
"timeout",0.0094,0.0807,"NO","fruitfly",0.1165
"CG8138",0.0037,0.1027,"NO","fruitfly",0.036
"CG8508",0.0627,0.126,"NO","fruitfly",0.4976
"CG14380",0.0283,0.1159,"NO","fruitfly",0.2442
"CG8141",0.068,0.0923,"NO","fruitfly",0.7367
"CG8483",0.0047,0.079,"NO","fruitfly",0.0595
"CG8476",0.021,0.0749,"NO","fruitfly",0.2804
"Ravus",0.0255,0.1222,"NO","fruitfly",0.2087
"CG8449",0.0109,0.1154,"NO","fruitfly",0.0945
"CG8630",0.001,0.1846,"NO","fruitfly",0.0054
"CG15888",0.015,0.1548,"NO","fruitfly",0.0969
"CG15887",0.0033,0.0604,"NO","fruitfly",0.0546
"Osi22",0.0118,0.1623,"NO","fruitfly",0.0727
"wntD",0.0073,0.1065,"NO","fruitfly",0.0685
"CG8773",0.0078,0.1381,"NO","fruitfly",0.0565
"PK2-R2",0.0064,0.1009,"NO","fruitfly",0.0634
"PK2-R1",0.0056,0.1059,"NO","fruitfly",0.0529
"CheA87a",0.0889,0.1844,"NO","fruitfly",0.4821
"CG9813",0.0123,0.0893,"NO","fruitfly",0.1377
"CG8870",0.1153,0.1259,"NO","fruitfly",0.9158
"Droj2",0.0011,0.1519,"NO","fruitfly",0.0072
"CG9799",0.013,0.1637,"NO","fruitfly",0.0794
"CCHa2",0.0139,0.0463,"NO","fruitfly",0.3002
"GILT1",0.0017,0.1925,"NO","fruitfly",0.0088
"yellow-e3",0.01,0.1855,"NO","fruitfly",0.0539
"yellow-e2",0.0083,0.1559,"NO","fruitfly",0.0532
"Ir87a",0.0199,0.1618,"NO","fruitfly",0.123
"CG14372",0.0026,0.0802,"NO","fruitfly",0.0324
"CG14369",0.0171,0.0503,"NO","fruitfly",0.34
"CG9759",0.0094,0.053,"NO","fruitfly",0.1774
"CG9269",0.0108,0.0537,"NO","fruitfly",0.2011
"CG10841",0.0035,0.097,"NO","fruitfly",0.0361
"Task6",0.2286,0.3577,"NO","fruitfly",0.6391
"CG9588",0.0075,0.1738,"NO","fruitfly",0.0432
"lkb1",0.0023,0.1221,"NO","fruitfly",0.0188
"omd",0.0054,0.1276,"NO","fruitfly",0.0423
"CG14367",0.0042,0.1181,"NO","fruitfly",0.0356
"Adgf-D",0.0059,0.2025,"NO","fruitfly",0.0291
"Adgf-C",0.008,0.1232,"NO","fruitfly",0.0649
"CG9312",0.0421,0.0786,"NO","fruitfly",0.5356
"Cht5",0.0084,0.1418,"NO","fruitfly",0.0592
"CG9297",0.0081,0.0864,"NO","fruitfly",0.0937
"CG9286",0.0208,0.1711,"NO","fruitfly",0.1216
"CG14362",0.0216,0.067,"NO","fruitfly",0.3224
"Art9",0.0208,0.1146,"NO","fruitfly",0.1815
"Art6",0.0255,0.1425,"NO","fruitfly",0.1789
"CG9926",0.0394,0.0995,"NO","fruitfly",0.396
"CG9925",0.0931,0.1479,"NO","fruitfly",0.6295
"Cyp6d5",0.0222,0.1858,"NO","fruitfly",0.1195
"CG3061",0.0201,0.1508,"YES","fruitfly",0.1333
"CG9922",0.0038,0.0773,"NO","fruitfly",0.0492
"foxo",0.0084,0.1353,"NO","fruitfly",0.0621
"Npc2b",0.0051,0.152,"NO","fruitfly",0.0336
"CCHa1",0.0362,0.1644,"NO","fruitfly",0.2202
"CG9920",1e-04,0.0994,"NO","fruitfly",0.001
"PK1-R",0.0031,0.1316,"NO","fruitfly",0.0236
"Or88a",0.0174,0.1104,"NO","fruitfly",0.1576
"CG14357",0.1168,0.1668,"NO","fruitfly",0.7002
"Kif19A",0.005,0.1206,"NO","fruitfly",0.0415
"twf",0.0025,0.1767,"NO","fruitfly",0.0141
"CG14356",0.0061,0.0795,"NO","fruitfly",0.0767
"CG14355",0.0138,0.139,"NO","fruitfly",0.0993
"CG9722",0.0127,0.1386,"NO","fruitfly",0.0916
"CG3199",0.0159,0.1455,"NO","fruitfly",0.1093
"CG9649",0.0184,0.113,"NO","fruitfly",0.1628
"CG9624",0.0163,0.154,"NO","fruitfly",0.1058
"CG9616",0.0995,0.1736,"NO","fruitfly",0.5732
"CG14840",0.0313,0.0917,"NO","fruitfly",0.3413
"CG14841",0.0688,0.0709,"NO","fruitfly",0.9704
"CG14839",0.0462,0.1282,"YES","fruitfly",0.3604
"CG12207",0.0022,0.0811,"NO","fruitfly",0.0271
"Afti",0.0185,0.0668,"NO","fruitfly",0.2769
"ATPsynE",0.0102,0.0784,"NO","fruitfly",0.1301
"soti",0.0277,0.071,"NO","fruitfly",0.3901
"HtrA2",0.0095,0.074,"NO","fruitfly",0.1284
"mRpL11",0.0023,0.1512,"NO","fruitfly",0.0152
"CG8461",0.0069,0.1324,"NO","fruitfly",0.0521
"CG14854",0.0153,0.0506,"NO","fruitfly",0.3024
"CG14853",0.0084,0.1142,"NO","fruitfly",0.0736
"Cad88C",0.0063,0.1257,"NO","fruitfly",0.0501
"CG7886",0.0175,0.1045,"NO","fruitfly",0.1675
"CG3505",0.016,0.1328,"NO","fruitfly",0.1205
"Hexim",0.0252,0.153,"NO","fruitfly",0.1647
"BigH1",0.0478,0.1335,"NO","fruitfly",0.3581
"CG7530",0.0064,0.0845,"NO","fruitfly",0.0757
"smp-30",0.02,0.1739,"NO","fruitfly",0.115
"CG14855",0.0128,0.1475,"NO","fruitfly",0.0868
"CG14856",0.0124,0.1674,"NO","fruitfly",0.0741
"CG14857",0.0058,0.1099,"YES","fruitfly",0.0528
"CG3610",0.0194,0.2045,"NO","fruitfly",0.0949
"CG3631",0.0041,0.1652,"NO","fruitfly",0.0248
"Rrp6",0.0227,0.1381,"NO","fruitfly",0.1644
"UQCR-C1",1e-04,0.1015,"NO","fruitfly",0.001
"CG7265",0.0108,0.1426,"NO","fruitfly",0.0757
"CG14860",0.0442,0.1397,"NO","fruitfly",0.3164
"Nup93-2",0.0291,0.1052,"NO","fruitfly",0.2766
"CG3817",0.0254,0.1357,"NO","fruitfly",0.1872
"RpS5b",0.0197,0.1506,"NO","fruitfly",0.1308
"Sdr",0.0154,0.1493,"NO","fruitfly",0.1031
"CG14861",0.0652,0.1355,"NO","fruitfly",0.4812
"dpr9",0.0144,0.0461,"NO","fruitfly",0.3124
"CG6974",0.0187,0.1322,"NO","fruitfly",0.1415
"CG6966",0.0027,0.1209,"NO","fruitfly",0.0223
"CG6912",0.0247,0.0608,"NO","fruitfly",0.4062
"CG3984",0.0396,0.0389,"NO","fruitfly",1.018
"CG3987",0.0558,0.0903,"NO","fruitfly",0.6179
"Mf",0,0.0321,"NO","fruitfly",0
"Gyc88E",0.0093,0.1021,"NO","fruitfly",0.0911
"CG6752",0.0026,0.1585,"NO","fruitfly",0.0164
"Spn88Eb",0.0472,0.183,"NO","fruitfly",0.2579
"CG4203",0.0021,0.0853,"NO","fruitfly",0.0246
"CG6654",0.0067,0.1584,"NO","fruitfly",0.0423
"CG4210",0.0149,0.1732,"NO","fruitfly",0.086
"SIDL",0.0028,0.1524,"NO","fruitfly",0.0184
"CG12241",1e-04,0.1068,"NO","fruitfly",9e-04
"Art3",0.0267,0.1249,"NO","fruitfly",0.2138
"mRpS10",0.0082,0.0938,"NO","fruitfly",0.0874
"CG6499",0.0073,0.1257,"NO","fruitfly",0.0581
"CG14864",0.0431,0.1063,"NO","fruitfly",0.4055
"Zip88E",0.0114,0.0779,"NO","fruitfly",0.1463
"CG4338",0.0134,0.108,"NO","fruitfly",0.1241
"CG14866",0.0144,0.1163,"NO","fruitfly",0.1238
"CG6276",0.0084,0.1545,"NO","fruitfly",0.0544
"CG6236",0.0097,0.125,"NO","fruitfly",0.0776
"mRpL9",0.0169,0.1225,"NO","fruitfly",0.138
"Sra-1",1e-04,0.0984,"NO","fruitfly",0.001
"CG6218",0.0088,0.1831,"NO","fruitfly",0.0481
"CG5038",0.0045,0.1101,"NO","fruitfly",0.0409
"Atg4b",0.0032,0.0708,"NO","fruitfly",0.0452
"CG5044",0.0059,0.1321,"NO","fruitfly",0.0447
"Trax",0.0057,0.083,"NO","fruitfly",0.0687
"CG14868",0.0075,0.1756,"NO","fruitfly",0.0427
"Ccm3",0,0.0259,"NO","fruitfly",0
"CG6136",0.007,0.1519,"NO","fruitfly",0.0461
"h-cup",0.0415,0.1825,"NO","fruitfly",0.2274
"CG6125",0.007,0.1093,"NO","fruitfly",0.064
"CG6118",0.0118,0.1407,"NO","fruitfly",0.0839
"AdamTS-A",0.0074,0.1442,"NO","fruitfly",0.0513
"B9d1",0.0088,0.1486,"NO","fruitfly",0.0592
"Trissin",1e-04,0.1279,"NO","fruitfly",8e-04
"CG5205",0.0107,0.1307,"NO","fruitfly",0.0819
"CG5213",0.0999,0.2095,"NO","fruitfly",0.4768
